Protein Group,Protein ID,Accession,-10lgP,Coverage (%),Coverage (%) 323_T2_trypsin,Area 323_T2_trypsin,#Peptides,#Unique,#Spec 323_T2_trypsin,PTM,Avg. Mass,Description
389,39814,Thalassiosira_weissflogii_0201772802,24.31,0,0,,0,0,0,,49326,Thalassiosira_weissflogii_0201772802
389,39815,Thalassiosira_weissflogii_0203382310,24.31,0,0,,0,0,0,,49424,Thalassiosira_weissflogii_0203382310
389,39817,Thalassiosira_weissflogii_0203292840,24.31,0,0,,0,0,0,,54229,Thalassiosira_weissflogii_0203292840
931,39316,Thalassiosira_weissflogii_0203307642,24.21,0,0,,0,0,0,,4127,Thalassiosira_weissflogii_0203307642
931,39318,Thalassiosira_weissflogii_0171353762,24.21,0,0,,0,0,0,,6720,Thalassiosira_weissflogii_0171353762
931,26883,Thalassiosira_weissflogii_0203350572,24.21,0,0,,0,0,0,,13073,Thalassiosira_weissflogii_0203350572
931,39340,Thalassiosira_weissflogii_0203319098,24.21,0,0,,0,0,0,,18514,Thalassiosira_weissflogii_0203319098
396,1353,Thalassiosira_weissflogii_0201864058,24.18,0,0,,0,0,0,,120044,Thalassiosira_weissflogii_0201864058
558,39359,Thalassiosira_weissflogii_0203189872,24.07,0,0,,0,0,0,,65951,Thalassiosira_weissflogii_0203189872
360,39307,Thalassiosira_weissflogii_0203412378,24.07,0,0,,0,0,0,,119560,Thalassiosira_weissflogii_0203412378
360,39347,Thalassiosira_weissflogii_0171391802,24.07,0,0,,0,0,0,,118401,Thalassiosira_weissflogii_0171391802
309,39385,Thalassiosira_weissflogii_0203491288,24.06,0,0,,0,0,0,,41877,Thalassiosira_weissflogii_0203491288
309,25085,Thalassiosira_weissflogii_0171428642,24.06,0,0,,0,0,0,,42317,Thalassiosira_weissflogii_0171428642
309,39382,Thalassiosira_weissflogii_0201831132,24.06,0,0,,0,0,0,,42539,Thalassiosira_weissflogii_0201831132
325,326,Thalassiosira_weissflogii_0203356870,24.05,0,0,,0,0,0,,27706,Thalassiosira_weissflogii_0203356870
508,39510,Thalassiosira_weissflogii_0171418196,24.04,0,0,,0,0,0,,134044,Thalassiosira_weissflogii_0171418196
508,39512,Thalassiosira_weissflogii_0171357914,24.04,0,0,,0,0,0,,140576,Thalassiosira_weissflogii_0171357914
508,39513,Thalassiosira_weissflogii_0203170166,24.04,0,0,,0,0,0,,81377,Thalassiosira_weissflogii_0203170166
508,39533,Thalassiosira_weissflogii_0203089004,24.04,0,0,,0,0,0,,49765,Thalassiosira_weissflogii_0203089004
508,39579,Thalassiosira_weissflogii_0203395430,24.04,0,0,,0,0,0,,31108,Thalassiosira_weissflogii_0203395430
508,39578,Thalassiosira_weissflogii_0201749500,24.04,0,0,,0,0,0,,37787,Thalassiosira_weissflogii_0201749500
206,39397,Thalassiosira_weissflogii_0203507414,24.04,0,0,,0,0,0,,146419,Thalassiosira_weissflogii_0203507414
206,25532,Thalassiosira_weissflogii_0171387132,24.04,0,0,,0,0,0,,120387,Thalassiosira_weissflogii_0171387132
206,39403,Thalassiosira_weissflogii_0203306658,24.04,0,0,,0,0,0,,8779,Thalassiosira_weissflogii_0203306658
206,39401,Thalassiosira_weissflogii_0171449510,24.04,0,0,,0,0,0,,128631,Thalassiosira_weissflogii_0171449510
206,39406,Thalassiosira_weissflogii_0171416274,24.04,0,0,,0,0,0,,101626,Thalassiosira_weissflogii_0171416274
206,62820,Thalassiosira_weissflogii_0203599484,24.04,0,0,,0,0,0,,111503,Thalassiosira_weissflogii_0203599484
206,65091,Thalassiosira_weissflogii_0171356574,24.04,0,0,,0,0,0,,135713,Thalassiosira_weissflogii_0171356574
380,39254,Thalassiosira_weissflogii_0203516968,23.66,0,0,,0,0,0,,49192,Thalassiosira_weissflogii_0203516968
380,39255,Thalassiosira_weissflogii_0171361160,23.66,0,0,,0,0,0,,49785,Thalassiosira_weissflogii_0171361160
272,790,Thalassiosira_weissflogii_0203536022,23.65,0,0,,0,0,0,,163997,Thalassiosira_weissflogii_0203536022
272,789,Thalassiosira_weissflogii_0203597940,23.65,0,0,,0,0,0,,161279,Thalassiosira_weissflogii_0203597940
272,826,Thalassiosira_weissflogii_0203321368,23.65,0,0,,0,0,0,,140204,Thalassiosira_weissflogii_0203321368
272,827,Thalassiosira_weissflogii_0203104122,23.65,0,0,,0,0,0,,170272,Thalassiosira_weissflogii_0203104122
264,566,Thalassiosira_weissflogii_0203350886,23.62,0,0,,0,0,0,,40711,Thalassiosira_weissflogii_0203350886
264,567,Thalassiosira_weissflogii_0203566088,23.62,0,0,,0,0,0,,41926,Thalassiosira_weissflogii_0203566088
264,571,Thalassiosira_weissflogii_0203289384,23.62,0,0,,0,0,0,,58968,Thalassiosira_weissflogii_0203289384
264,559,Thalassiosira_weissflogii_0203230250,23.62,0,0,,0,0,0,,33594,Thalassiosira_weissflogii_0203230250
264,568,Thalassiosira_weissflogii_0171384504,23.62,0,0,,0,0,0,,42582,Thalassiosira_weissflogii_0171384504
264,587,Thalassiosira_weissflogii_0201769400,23.62,0,0,,0,0,0,,46616,Thalassiosira_weissflogii_0201769400
264,563,Thalassiosira_weissflogii_0203474076,23.62,0,0,,0,0,0,,35193,Thalassiosira_weissflogii_0203474076
264,599,Thalassiosira_weissflogii_0201837250,23.62,0,0,,0,0,0,,31382,Thalassiosira_weissflogii_0201837250
264,561,Thalassiosira_weissflogii_0203505400,23.62,0,0,,0,0,0,,34833,Thalassiosira_weissflogii_0203505400
264,562,Thalassiosira_weissflogii_0203104274,23.62,0,0,,0,0,0,,34689,Thalassiosira_weissflogii_0203104274
264,564,Thalassiosira_weissflogii_0203627578,23.62,0,0,,0,0,0,,36011,Thalassiosira_weissflogii_0203627578
264,565,Thalassiosira_weissflogii_0203198708,23.62,0,0,,0,0,0,,38541,Thalassiosira_weissflogii_0203198708
264,569,Thalassiosira_weissflogii_0203135454,23.62,0,0,,0,0,0,,44247,Thalassiosira_weissflogii_0203135454
264,7748,Thalassiosira_weissflogii_0171353630,23.62,0,0,,0,0,0,,32676,Thalassiosira_weissflogii_0171353630
264,606,Thalassiosira_weissflogii_0201829604,23.62,0,0,,0,0,0,,34915,Thalassiosira_weissflogii_0201829604
264,39390,Thalassiosira_weissflogii_0171432196,23.62,0,0,,0,0,0,,12072,Thalassiosira_weissflogii_0171432196
685,39419,Thalassiosira_weissflogii_0201857698,23.61,0,0,,0,0,0,,56637,Thalassiosira_weissflogii_0201857698
685,39421,Thalassiosira_weissflogii_0171433058,23.61,0,0,,0,0,0,,58136,Thalassiosira_weissflogii_0171433058
682,1299,Thalassiosira_weissflogii_0201789900,23.48,0,0,,0,0,0,,52747,Thalassiosira_weissflogii_0201789900
559,8879,Thalassiosira_weissflogii_0203169812,23.42,0,0,,0,0,0,,160014,Thalassiosira_weissflogii_0203169812
559,39297,Thalassiosira_weissflogii_0203354788,23.42,0,0,,0,0,0,,183277,Thalassiosira_weissflogii_0203354788
559,98254,Thalassiosira_weissflogii_0203201276,23.42,0,0,,0,0,0,,204015,Thalassiosira_weissflogii_0203201276
559,26119,Thalassiosira_weissflogii_0171416034,23.42,0,0,,0,0,0,,210627,Thalassiosira_weissflogii_0171416034
414,39425,Thalassiosira_weissflogii_0171384186,23.38,0,0,,0,0,0,,68256,Thalassiosira_weissflogii_0171384186
306,39388,Thalassiosira_weissflogii_0203602976,23.33,0,0,,0,0,0,,37144,Thalassiosira_weissflogii_0203602976
525,26267,Thalassiosira_weissflogii_0201831296,23.30,0,0,,0,0,0,,121380,Thalassiosira_weissflogii_0201831296
525,26246,Thalassiosira_weissflogii_0203475458,23.30,0,0,,0,0,0,,65882,Thalassiosira_weissflogii_0203475458
525,8498,Thalassiosira_weissflogii_0203567010,23.30,0,0,,0,0,0,,121104,Thalassiosira_weissflogii_0203567010
844,39374,Thalassiosira_weissflogii_0203079740,23.22,0,0,,0,0,0,,29570,Thalassiosira_weissflogii_0203079740
681,39341,Thalassiosira_weissflogii_0203363414,23.21,0,0,,0,0,0,,120215,Thalassiosira_weissflogii_0203363414
681,39342,Thalassiosira_weissflogii_0203202280,23.21,0,0,,0,0,0,,120471,Thalassiosira_weissflogii_0203202280
681,39343,Thalassiosira_weissflogii_0203447554,23.21,0,0,,0,0,0,,123062,Thalassiosira_weissflogii_0203447554
681,39350,Thalassiosira_weissflogii_0203171392,23.21,0,0,,0,0,0,,112715,Thalassiosira_weissflogii_0203171392
681,39351,Thalassiosira_weissflogii_0203598660,23.21,0,0,,0,0,0,,113435,Thalassiosira_weissflogii_0203598660
681,26663,Thalassiosira_weissflogii_0203293144,23.21,0,0,,0,0,0,,76748,Thalassiosira_weissflogii_0203293144
681,39360,Thalassiosira_weissflogii_0201801092,23.21,0,0,,0,0,0,,99634,Thalassiosira_weissflogii_0201801092
681,39349,Thalassiosira_weissflogii_0201831980,23.21,0,0,,0,0,0,,110249,Thalassiosira_weissflogii_0201831980
847,39418,Thalassiosira_weissflogii_0203148408,23.01,0,0,,0,0,0,,11385,Thalassiosira_weissflogii_0203148408
882,39825,Thalassiosira_weissflogii_0203471504,23.01,0,0,,0,0,0,,10777,Thalassiosira_weissflogii_0203471504
609,39309,Thalassiosira_weissflogii_0201768428,22.89,0,0,,0,0,0,,118815,Thalassiosira_weissflogii_0201768428
609,39317,Thalassiosira_weissflogii_0203412910,22.89,0,0,,0,0,0,,105546,Thalassiosira_weissflogii_0203412910
609,39312,Thalassiosira_weissflogii_0203568416,22.89,0,0,,0,0,0,,112977,Thalassiosira_weissflogii_0203568416
609,39314,Thalassiosira_weissflogii_0203106386,22.89,0,0,,0,0,0,,116379,Thalassiosira_weissflogii_0203106386
609,21805,Thalassiosira_weissflogii_0203628216,22.89,0,0,,0,0,0,,118930,Thalassiosira_weissflogii_0203628216
609,39315,Thalassiosira_weissflogii_0203381026,22.89,0,0,,0,0,0,,104146,Thalassiosira_weissflogii_0203381026
609,21818,Thalassiosira_weissflogii_0171416752,22.89,0,0,,0,0,0,,111791,Thalassiosira_weissflogii_0171416752
609,39319,Thalassiosira_weissflogii_0203443198,22.89,0,0,,0,0,0,,113657,Thalassiosira_weissflogii_0203443198
609,39327,Thalassiosira_weissflogii_0203474420,22.89,0,0,,0,0,0,,106105,Thalassiosira_weissflogii_0203474420
609,21816,Thalassiosira_weissflogii_0203350868,22.89,0,0,,0,0,0,,109700,Thalassiosira_weissflogii_0203350868
412,39379,Thalassiosira_weissflogii_0203279580,22.82,0,0,,0,0,0,,27914,Thalassiosira_weissflogii_0203279580
398,818,Thalassiosira_weissflogii_0203360774,22.66,0,0,,0,0,0,,31329,Thalassiosira_weissflogii_0203360774
689,39389,Thalassiosira_weissflogii_0201850774,22.62,0,0,,0,0,0,,40624,Thalassiosira_weissflogii_0201850774
415,39398,Thalassiosira_weissflogii_0203511590,22.60,0,0,,0,0,0,,19474,Thalassiosira_weissflogii_0203511590
415,39399,Thalassiosira_weissflogii_0171338260,22.60,0,0,,0,0,0,,22784,Thalassiosira_weissflogii_0171338260
427,39440,Thalassiosira_weissflogii_0171361814,22.55,0,0,,0,0,0,,34449,Thalassiosira_weissflogii_0171361814
427,39441,Thalassiosira_weissflogii_0203501748,22.55,0,0,,0,0,0,,35392,Thalassiosira_weissflogii_0203501748
933,39405,Thalassiosira_weissflogii_0171332342,22.53,0,0,,0,0,0,,24604,Thalassiosira_weissflogii_0171332342
381,27727,Thalassiosira_weissflogii_0203137346,22.27,0,0,,0,0,0,,107385,Thalassiosira_weissflogii_0203137346
381,27728,Thalassiosira_weissflogii_0203477550,22.27,0,0,,0,0,0,,115851,Thalassiosira_weissflogii_0203477550
381,27729,Thalassiosira_weissflogii_0203598546,22.27,0,0,,0,0,0,,116448,Thalassiosira_weissflogii_0203598546
381,27730,Thalassiosira_weissflogii_0203507340,22.27,0,0,,0,0,0,,116394,Thalassiosira_weissflogii_0203507340
381,27731,Thalassiosira_weissflogii_0201831096,22.27,0,0,,0,0,0,,117438,Thalassiosira_weissflogii_0201831096
737,1962,Thalassiosira_weissflogii_0203477946,21.88,0,0,,0,0,0,,68858,Thalassiosira_weissflogii_0203477946
737,1948,Thalassiosira_weissflogii_0203447828,21.88,0,0,,0,0,0,,36129,Thalassiosira_weissflogii_0203447828
737,1950,Thalassiosira_weissflogii_0203353294,21.88,0,0,,0,0,0,,44355,Thalassiosira_weissflogii_0203353294
737,1952,Thalassiosira_weissflogii_0201771196,21.88,0,0,,0,0,0,,54906,Thalassiosira_weissflogii_0201771196
737,1961,Thalassiosira_weissflogii_0201831306,21.88,0,0,,0,0,0,,68508,Thalassiosira_weissflogii_0201831306
846,39407,Thalassiosira_weissflogii_0203543936,21.72,0,0,,0,0,0,,29128,Thalassiosira_weissflogii_0203543936
846,39408,Thalassiosira_weissflogii_0171362812,21.72,0,0,,0,0,0,,31342,Thalassiosira_weissflogii_0171362812
968,42254,Thalassiosira_weissflogii_0203570592,21.71,0,0,,0,0,0,,31387,Thalassiosira_weissflogii_0203570592
968,42255,Thalassiosira_weissflogii_0201773360,21.71,0,0,,0,0,0,,36258,Thalassiosira_weissflogii_0201773360
429,839,Thalassiosira_weissflogii_0171356998,21.68,0,0,,0,0,0,,99554,Thalassiosira_weissflogii_0171356998
429,841,Thalassiosira_weissflogii_0171447586,21.68,0,0,,0,0,0,,103451,Thalassiosira_weissflogii_0171447586
560,779,Thalassiosira_weissflogii_0203451470,21.64,0,0,,0,0,0,,16654,Thalassiosira_weissflogii_0203451470
560,780,Thalassiosira_weissflogii_0201776286,21.64,0,0,,0,0,0,,16912,Thalassiosira_weissflogii_0201776286
560,781,Thalassiosira_weissflogii_0203297844,21.64,0,0,,0,0,0,,17163,Thalassiosira_weissflogii_0203297844
560,782,Thalassiosira_weissflogii_0203082452,21.64,0,0,,0,0,0,,18445,Thalassiosira_weissflogii_0203082452
468,39745,Thalassiosira_weissflogii_0203627876,21.50,0,0,,0,0,0,,111246,Thalassiosira_weissflogii_0203627876
468,39758,Thalassiosira_weissflogii_0201782366,21.50,0,0,,0,0,0,,95991,Thalassiosira_weissflogii_0201782366
468,39757,Thalassiosira_weissflogii_0201861086,21.50,0,0,,0,0,0,,102072,Thalassiosira_weissflogii_0201861086
468,39759,Thalassiosira_weissflogii_0203537058,21.50,0,0,,0,0,0,,106368,Thalassiosira_weissflogii_0203537058
468,39750,Thalassiosira_weissflogii_0203352004,21.50,0,0,,0,0,0,,120438,Thalassiosira_weissflogii_0203352004
468,39778,Thalassiosira_weissflogii_0201747678,21.50,0,0,,0,0,0,,99688,Thalassiosira_weissflogii_0201747678
468,39796,Thalassiosira_weissflogii_0203575434,21.50,0,0,,0,0,0,,99506,Thalassiosira_weissflogii_0203575434
413,39412,Thalassiosira_weissflogii_0201772666,21.50,0,0,,0,0,0,,42453,Thalassiosira_weissflogii_0201772666
413,1232,Thalassiosira_weissflogii_0203292050,21.50,0,0,,0,0,0,,119736,Thalassiosira_weissflogii_0203292050
687,26257,Thalassiosira_weissflogii_0201755880,21.46,0,0,,0,0,0,,76559,Thalassiosira_weissflogii_0201755880
614,22646,Thalassiosira_weissflogii_0203628728,21.44,0,0,,0,0,0,,132201,Thalassiosira_weissflogii_0203628728
614,22754,Thalassiosira_weissflogii_0201772396,21.44,0,0,,0,0,0,,112362,Thalassiosira_weissflogii_0201772396
610,39334,Thalassiosira_weissflogii_0203292112,21.40,0,0,,0,0,0,,91345,Thalassiosira_weissflogii_0203292112
934,39451,Thalassiosira_weissflogii_0203289916,21.21,0,0,,0,0,0,,108792,Thalassiosira_weissflogii_0203289916
934,39452,Thalassiosira_weissflogii_0203181240,21.21,0,0,,0,0,0,,110168,Thalassiosira_weissflogii_0203181240
934,39453,Thalassiosira_weissflogii_0203139084,21.21,0,0,,0,0,0,,110897,Thalassiosira_weissflogii_0203139084
934,39454,Thalassiosira_weissflogii_0203321152,21.21,0,0,,0,0,0,,110673,Thalassiosira_weissflogii_0203321152
732,7815,Thalassiosira_weissflogii_0203444102,21.21,0,0,,0,0,0,,195245,Thalassiosira_weissflogii_0203444102
732,7816,Thalassiosira_weissflogii_0203199290,21.21,0,0,,0,0,0,,211316,Thalassiosira_weissflogii_0203199290
732,42142,Thalassiosira_weissflogii_0203628284,21.21,0,0,,0,0,0,,211826,Thalassiosira_weissflogii_0203628284
690,39420,Thalassiosira_weissflogii_0203540736,21.18,0,0,,0,0,0,,47791,Thalassiosira_weissflogii_0203540736
940,6675,Thalassiosira_weissflogii_0203283972,21.05,0,0,,0,0,0,,8635,Thalassiosira_weissflogii_0203283972
330,96064,Thalassiosira_weissflogii_0203547756,21.05,0,0,,0,0,0,,21734,Thalassiosira_weissflogii_0203547756
330,96065,Thalassiosira_weissflogii_0203111586,21.05,0,0,,0,0,0,,23356,Thalassiosira_weissflogii_0203111586
935,39460,Thalassiosira_weissflogii_0203079840,20.93,0,0,,0,0,0,,38938,Thalassiosira_weissflogii_0203079840
344,791,Thalassiosira_weissflogii_0201828912,20.88,0,0,,0,0,0,,121139,Thalassiosira_weissflogii_0201828912
683,2689,Thalassiosira_weissflogii_0203509550,20.79,0,0,,0,0,0,,85704,Thalassiosira_weissflogii_0203509550
683,2690,Thalassiosira_weissflogii_0203369738,20.79,0,0,,0,0,0,,87509,Thalassiosira_weissflogii_0203369738
683,2691,Thalassiosira_weissflogii_0203536346,20.79,0,0,,0,0,0,,87763,Thalassiosira_weissflogii_0203536346
683,2692,Thalassiosira_weissflogii_0203232816,20.79,0,0,,0,0,0,,88841,Thalassiosira_weissflogii_0203232816
612,127,Thalassiosira_weissflogii_0203628534,20.79,0,0,,0,0,0,,60900,Thalassiosira_weissflogii_0203628534
612,128,Thalassiosira_weissflogii_0171415768,20.79,0,0,,0,0,0,,61692,Thalassiosira_weissflogii_0171415768
612,129,Thalassiosira_weissflogii_0203444862,20.79,0,0,,0,0,0,,61635,Thalassiosira_weissflogii_0203444862
816,41305,Thalassiosira_weissflogii_0203460172,20.75,0,0,,0,0,0,,128592,Thalassiosira_weissflogii_0203460172
688,39517,Thalassiosira_weissflogii_0203323350,20.72,0,0,,0,0,0,,150006,Thalassiosira_weissflogii_0203323350
688,23075,Thalassiosira_weissflogii_0203384170,20.72,0,0,,0,0,0,,152323,Thalassiosira_weissflogii_0203384170
688,23076,Thalassiosira_weissflogii_0203508492,20.72,0,0,,0,0,0,,153808,Thalassiosira_weissflogii_0203508492
688,39519,Thalassiosira_weissflogii_0201801224,20.72,0,0,,0,0,0,,154554,Thalassiosira_weissflogii_0201801224
688,39520,Thalassiosira_weissflogii_0201864842,20.72,0,0,,0,0,0,,156136,Thalassiosira_weissflogii_0201864842
688,39521,Thalassiosira_weissflogii_0203354388,20.72,0,0,,0,0,0,,159326,Thalassiosira_weissflogii_0203354388
695,39391,Thalassiosira_weissflogii_0203555292,20.72,0,0,,0,0,0,,42348,Thalassiosira_weissflogii_0203555292
518,39912,Thalassiosira_weissflogii_0203539650,20.67,0,0,,0,0,0,,174459,Thalassiosira_weissflogii_0203539650
319,637,tr|A0A089VKH6|A0A089VKH6_THAWE,20.66,0,0,,0,0,0,,39534,Mg-protoporphyrin IX chelatase OS=Thalassiosira weissflogii OX=1577725 GN=chlI PE=3 SV=1
319,636,Thalassiosira_weissflogii_0203102818,20.66,0,0,,0,0,0,,33942,Thalassiosira_weissflogii_0203102818
399,774,Thalassiosira_weissflogii_0203614946,20.44,0,0,,0,0,0,,48916,Thalassiosira_weissflogii_0203614946
941,439,Thalassiosira_weissflogii_0203248594,20.30,0,0,,0,0,0,,35739,Thalassiosira_weissflogii_0203248594
819,42776,Thalassiosira_weissflogii_0201839672,20.29,0,0,,0,0,0,,47378,Thalassiosira_weissflogii_0201839672
819,43114,Thalassiosira_weissflogii_0203121032,20.29,0,0,,0,0,0,,35106,Thalassiosira_weissflogii_0203121032
686,39363,Thalassiosira_weissflogii_0171373832,20.27,0,0,,0,0,0,,63161,Thalassiosira_weissflogii_0171373832
987,26906,Thalassiosira_weissflogii_0201748626,20.24,0,0,,0,0,0,,70534,Thalassiosira_weissflogii_0201748626
464,39352,Thalassiosira_weissflogii_0203488082,20.22,0,0,,0,0,0,,13345,Thalassiosira_weissflogii_0203488082
659,1495,Thalassiosira_weissflogii_0203261250,20.20,0,0,,0,0,0,,102515,Thalassiosira_weissflogii_0203261250
659,1524,Thalassiosira_weissflogii_0203353854,20.20,0,0,,0,0,0,,110696,Thalassiosira_weissflogii_0203353854
936,923,Thalassiosira_weissflogii_0203282488,20.17,0,0,,0,0,0,,18985,Thalassiosira_weissflogii_0203282488
936,901,Thalassiosira_weissflogii_0203303336,20.17,0,0,,0,0,0,,19926,Thalassiosira_weissflogii_0203303336
430,39430,Thalassiosira_weissflogii_0171350014,20.08,0,0,,0,0,0,,48606,Thalassiosira_weissflogii_0171350014
